"Station_Id","veg_year","Marsh_Class","Basin",
"CRMS0319-V53","2006","Saline","Terrebonne",
"CRMS0319-V55","2006","Saline","Terrebonne",
"CRMS0319-V64","2006","Saline","Terrebonne",
"CRMS0319-V67","2006","Saline","Terrebonne",
"CRMS0319-V69","2006","Saline","Terrebonne",
"CRMS0319-V75","2006","Saline","Terrebonne",
"CRMS0319-V85","2006","Saline","Terrebonne",
"CRMS0322-V06","2006","Saline","Terrebonne",
"CRMS0322-V16","2006","Saline","Terrebonne",
"CRMS0322-V25","2006","Saline","Terrebonne",
"CRMS0322-V52","2006","Saline","Terrebonne",
"CRMS0322-V55","2006","Saline","Terrebonne",
"CRMS0322-V68","2006","Saline","Terrebonne",
"CRMS0322-V78","2006","Saline","Terrebonne",
"CRMS0322-V79","2006","Saline","Terrebonne",
"CRMS0322-V83","2006","Saline","Terrebonne",
"CRMS0322-V84","2006","Saline","Terrebonne",
"CRMS0326-V02","2006","Intermediate","Terrebonne",
"CRMS0326-V06","2006","Saline","Terrebonne",
"CRMS0326-V10","2006","Brackish","Terrebonne",
"CRMS0326-V48","2006","Brackish","Terrebonne",
"CRMS0326-V50","2006","Brackish","Terrebonne",
"CRMS0326-V59","2006","Intermediate","Terrebonne",
"CRMS0326-V64","2006","Brackish","Terrebonne",
"CRMS0326-V71","2006","Brackish","Terrebonne",
"CRMS0326-V81","2006","Brackish","Terrebonne",
"CRMS0326-V84","2006","Brackish","Terrebonne",
"CRMS0327-V04","2006","Fresh","Terrebonne",
"CRMS0327-V06","2006","Fresh","Terrebonne",
"CRMS0327-V13","2006","Fresh","Terrebonne",
"CRMS0327-V14","2006","Fresh","Terrebonne",
"CRMS0327-V15","2006","Fresh","Terrebonne",
"CRMS0327-V25","2006","Fresh","Terrebonne",
"CRMS0327-V29","2006","Fresh","Terrebonne",
"CRMS0327-V32","2006","Fresh","Terrebonne",
"CRMS0327-V35","2006","Fresh","Terrebonne",
"CRMS0327-V66","2006","Fresh","Terrebonne",
"CRMS0331-V06","2006","Fresh","Terrebonne",
"CRMS0331-V18","2006","Fresh","Terrebonne",
"CRMS0331-V21","2006","Fresh","Terrebonne",
"CRMS0331-V28","2006","Fresh","Terrebonne",
"CRMS0331-V31","2006","Fresh","Terrebonne",
"CRMS0331-V53","2006","Fresh","Terrebonne",
"CRMS0331-V56","2006","Fresh","Terrebonne",
"CRMS0331-V58","2006","Fresh","Terrebonne",
"CRMS0331-V61","2006","Fresh","Terrebonne",
"CRMS0331-V72","2006","Fresh","Terrebonne",
"CRMS0332-V01","2006","Saline","Terrebonne",
"CRMS0332-V07","2006","Brackish","Terrebonne",
"CRMS0332-V17","2006","Saline","Terrebonne",
"CRMS0332-V32","2006","Saline","Terrebonne",
"CRMS0332-V37","2006","Brackish","Terrebonne",
"CRMS0332-V39","2006","Saline","Terrebonne",
"CRMS0332-V66","2006","Saline","Terrebonne",
"CRMS0332-V67","2006","Saline","Terrebonne",
"CRMS0332-V76","2006","Saline","Terrebonne",
"CRMS0332-V84","2006","Saline","Terrebonne",
"CRMS0335-V04","2006","Saline","Terrebonne",
"CRMS0335-V05","2006","Saline","Terrebonne",
"CRMS0335-V06","2006","Saline","Terrebonne",
"CRMS0335-V15","2006","Saline","Terrebonne",
"CRMS0335-V23","2006","Saline","Terrebonne",
"CRMS0335-V26","2006","Saline","Terrebonne",
"CRMS0335-V50","2006","Saline","Terrebonne",
"CRMS0335-V59","2006","Saline","Terrebonne",
"CRMS0335-V64","2006","Saline","Terrebonne",
"CRMS0335-V67","2006","Saline","Terrebonne",
"CRMS0336-V17","2006","Saline","Terrebonne",
"CRMS0336-V25","2006","Saline","Terrebonne",
"CRMS0336-V28","2006","Saline","Terrebonne",
"CRMS0336-V31","2006","Saline","Terrebonne",
"CRMS0336-V33","2006","Saline","Terrebonne",
"CRMS0336-V65","2006","Saline","Terrebonne",
"CRMS0336-V67","2006","Saline","Terrebonne",
"CRMS0336-V72","2006","Saline","Terrebonne",
"CRMS0336-V81","2006","Saline","Terrebonne",
"CRMS0336-V85","2006","Saline","Terrebonne",
"CRMS0337-V10","2006","Saline","Terrebonne",
"CRMS0337-V50","2006","Saline","Terrebonne",
"CRMS0337-V52","2006","Saline","Terrebonne",
"CRMS0337-V60","2006","Saline","Terrebonne",
"CRMS0337-V61","2006","Saline","Terrebonne",
"CRMS0337-V66","2006","Saline","Terrebonne",
"CRMS0337-V69","2006","Saline","Terrebonne",
"CRMS0337-V70","2006","Saline","Terrebonne",
"CRMS0337-V74","2006","Saline","Terrebonne",
"CRMS0337-V82","2006","Saline","Terrebonne",
"CRMS0338-V08","2006","Saline","Terrebonne",
"CRMS0338-V09","2006","Saline","Terrebonne",
"CRMS0338-V10","2006","Saline","Terrebonne",
"CRMS0338-V16","2006","Saline","Terrebonne",
"CRMS0338-V19","2006","Saline","Terrebonne",
"CRMS0338-V63","2006","Saline","Terrebonne",
"CRMS0338-V66","2006","Saline","Terrebonne",
"CRMS0338-V68","2006","Saline","Terrebonne",
"CRMS0338-V70","2006","Saline","Terrebonne",
"CRMS0338-V85","2006","Saline","Terrebonne",
"CRMS0341-V02","2006","Saline","Terrebonne",
"CRMS0341-V03","2006","Saline","Terrebonne",
"CRMS0341-V05","2006","Saline","Terrebonne",
"CRMS0341-V08","2006","Saline","Terrebonne",
"CRMS0341-V16","2006","Saline","Terrebonne",
"CRMS0341-V17","2006","Saline","Terrebonne",
"CRMS0341-V18","2006","Saline","Terrebonne",
"CRMS0341-V38","2006","Saline","Terrebonne",
"CRMS0341-V47","2006","Saline","Terrebonne",
"CRMS0341-V50","2006","Saline","Terrebonne",
"CRMS0345-V01","2006","Saline","Terrebonne",
"CRMS0345-V02","2006","Saline","Terrebonne",
"CRMS0345-V03","2006","Saline","Terrebonne",
"CRMS0345-V08","2006","Saline","Terrebonne",
"CRMS0345-V10","2006","Saline","Terrebonne",
"CRMS0345-V12","2006","Saline","Terrebonne",
"CRMS0345-V14","2006","Saline","Terrebonne",
"CRMS0345-V17","2006","Saline","Terrebonne",
"CRMS0345-V27","2006","Saline","Terrebonne",
"CRMS0345-V48","2006","Saline","Terrebonne",
"CRMS0347-V02","2006","Saline","Terrebonne",
"CRMS0347-V08","2006","Saline","Terrebonne",
"CRMS0347-V14","2006","Saline","Terrebonne",
"CRMS0347-V21","2006","Brackish","Terrebonne",
"CRMS0347-V28","2006","Saline","Terrebonne",
"CRMS0347-V33","2006","Saline","Terrebonne",
"CRMS0347-V38","2006","Saline","Terrebonne",
"CRMS0347-V62","2006","Saline","Terrebonne",
"CRMS0347-V74","2006","Saline","Terrebonne",
"CRMS0347-V84","2006","Saline","Terrebonne",
"CRMS0354-V07","2006","Intermediate","Terrebonne",
"CRMS0354-V08","2006","Intermediate","Terrebonne",
"CRMS0354-V11","2006","Intermediate","Terrebonne",
"CRMS0354-V16","2006","Intermediate","Terrebonne",
"CRMS0354-V51","2006","Intermediate","Terrebonne",
"CRMS0354-V58","2006","Intermediate","Terrebonne",
"CRMS0354-V60","2006","Intermediate","Terrebonne",
"CRMS0354-V73","2006","Intermediate","Terrebonne",
"CRMS0354-V85","2006","Brackish","Terrebonne",
"CRMS0355-V18","2006","Saline","Terrebonne",
"CRMS0355-V19","2006","Saline","Terrebonne",
"CRMS0355-V20","2006","Saline","Terrebonne",
"CRMS0355-V22","2006","Saline","Terrebonne",
"CRMS0355-V25","2006","Saline","Terrebonne",
"CRMS0355-V31","2006","Saline","Terrebonne",
"CRMS0355-V32","2006","Saline","Terrebonne",
"CRMS0355-V48","2006","Saline","Terrebonne",
"CRMS0355-V53","2006","Saline","Terrebonne",
"CRMS0355-V54","2006","Saline","Terrebonne",
"CRMS0367-V29","2006","Fresh","Terrebonne",
"CRMS0367-V49","2006","Fresh","Terrebonne",
"CRMS0367-V60","2006","Fresh","Terrebonne",
"CRMS0367-V63","2006","Fresh","Terrebonne",
"CRMS0367-V65","2006","Fresh","Terrebonne",
"CRMS0367-V70","2006","Fresh","Terrebonne",
"CRMS0367-V72","2006","Fresh","Terrebonne",
"CRMS0367-V76","2006","Fresh","Terrebonne",
"CRMS0367-V81","2006","Fresh","Terrebonne",
"CRMS0367-V85","2006","Fresh","Terrebonne",
"CRMS0371-V15","2006","Fresh","Terrebonne",
"CRMS0371-V23","2006","Fresh","Terrebonne",
"CRMS0371-V27","2006","Fresh","Terrebonne",
"CRMS0371-V38","2006","Fresh","Terrebonne",
"CRMS0371-V54","2006","Fresh","Terrebonne",
"CRMS0371-V55","2006","Fresh","Terrebonne",
"CRMS0371-V60","2006","Fresh","Terrebonne",
"CRMS0371-V62","2006","Fresh","Terrebonne",
"CRMS0371-V80","2006","Fresh","Terrebonne",
"CRMS0371-V85","2006","Fresh","Terrebonne",
"CRMS0374-V51","2006","Saline","Terrebonne",
"CRMS0374-V53","2006","Saline","Terrebonne",
"CRMS0374-V54","2006","Saline","Terrebonne",
"CRMS0374-V55","2006","Saline","Terrebonne",
"CRMS0374-V56","2006","Saline","Terrebonne",
"CRMS0374-V61","2006","Saline","Terrebonne",
"CRMS0374-V66","2006","Saline","Terrebonne",
"CRMS0374-V70","2006","Saline","Terrebonne",
"CRMS0374-V74","2006","Saline","Terrebonne",
"CRMS0374-V85","2006","Saline","Terrebonne",
"CRMS0376-V06","2006","Saline","Terrebonne",
"CRMS0376-V14","2006","Saline","Terrebonne",
"CRMS0376-V15","2006","Saline","Terrebonne",
"CRMS0376-V17","2006","Saline","Terrebonne",
"CRMS0376-V20","2006","Saline","Terrebonne",
"CRMS0376-V52","2006","Saline","Terrebonne",
"CRMS0376-V69","2006","Saline","Terrebonne",
"CRMS0376-V75","2006","Saline","Terrebonne",
"CRMS0376-V85","2006","Saline","Terrebonne",
"CRMS0381-V02","2006","Fresh","Terrebonne",
"CRMS0381-V03","2006","Fresh","Terrebonne",
"CRMS0381-V05","2006","Fresh","Terrebonne",
"CRMS0381-V24","2006","Intermediate","Terrebonne",
"CRMS0381-V29","2006","Fresh","Terrebonne",
"CRMS0381-V37","2006","Fresh","Terrebonne",
"CRMS0381-V38","2006","Fresh","Terrebonne",
"CRMS0381-V48","2006","Fresh","Terrebonne",
"CRMS0381-V56","2006","Fresh","Terrebonne",
"CRMS0381-V63","2006","Fresh","Terrebonne",
"CRMS0382-V02","2006","Fresh","Terrebonne",
"CRMS0382-V03","2006","Fresh","Terrebonne",
"CRMS0382-V08","2006","Fresh","Terrebonne",
"CRMS0382-V15","2006","Fresh","Terrebonne",
"CRMS0382-V16","2006","Fresh","Terrebonne",
"CRMS0382-V61","2006","Fresh","Terrebonne",
"CRMS0382-V72","2006","Fresh","Terrebonne",
"CRMS0382-V73","2006","Fresh","Terrebonne",
"CRMS0382-V74","2006","Fresh","Terrebonne",
"CRMS0382-V76","2006","Fresh","Terrebonne",
"CRMS0383-V03","2006","Saline","Terrebonne",
"CRMS0383-V06","2006","Saline","Terrebonne",
"CRMS0383-V33","2006","Saline","Terrebonne",
"CRMS0383-V35","2006","Saline","Terrebonne",
"CRMS0383-V40","2006","Saline","Terrebonne",
"CRMS0383-V67","2006","Saline","Terrebonne",
"CRMS0383-V68","2006","Saline","Terrebonne",
"CRMS0383-V69","2006","Saline","Terrebonne",
"CRMS0383-V78","2006","Saline","Terrebonne",
"CRMS0383-V82","2006","Saline","Terrebonne",
"CRMS0385-V03","2006","Brackish","Terrebonne",
"CRMS0385-V08","2006","Brackish","Terrebonne",
"CRMS0385-V09","2006","Brackish","Terrebonne",
"CRMS0385-V23","2006","Brackish","Terrebonne",
"CRMS0385-V32","2006","Brackish","Terrebonne",
"CRMS0385-V52","2006","Brackish","Terrebonne",
"CRMS0385-V54","2006","Brackish","Terrebonne",
"CRMS0385-V58","2006","Brackish","Terrebonne",
"CRMS0385-V59","2006","Brackish","Terrebonne",
"CRMS0385-V64","2006","Brackish","Terrebonne",
"CRMS0386-V06","2006","Brackish","Terrebonne",
"CRMS0386-V14","2006","Brackish","Terrebonne",
"CRMS0386-V20","2006","Saline","Terrebonne",
"CRMS0386-V24","2006","Saline","Terrebonne",
"CRMS0386-V54","2006","Saline","Terrebonne",
"CRMS0386-V56","2006","Saline","Terrebonne",
"CRMS0386-V57","2006","Saline","Terrebonne",
"CRMS0386-V72","2006","Saline","Terrebonne",
"CRMS0386-V76","2006","Saline","Terrebonne",
"CRMS0386-V81","2006","Brackish","Terrebonne",
"CRMS0387-V11","2006","Brackish","Terrebonne",
"CRMS0387-V32","2006","Brackish","Terrebonne",
"CRMS0387-V51","2006","Saline","Terrebonne",
"CRMS0387-V52","2006","Brackish","Terrebonne",
"CRMS0387-V66","2006","Saline","Terrebonne",
"CRMS0387-V72","2006","Saline","Terrebonne",
"CRMS0387-V77","2006","Brackish","Terrebonne",
"CRMS0387-V79","2006","Saline","Terrebonne",
"CRMS0387-V83","2006","Brackish","Terrebonne",
"CRMS0387-V85","2006","Saline","Terrebonne",
"CRMS0390-V07","2006","Intermediate","Terrebonne",
"CRMS0390-V22","2006","Intermediate","Terrebonne",
"CRMS0390-V23","2006","Intermediate","Terrebonne",
"CRMS0390-V40","2006","Intermediate","Terrebonne",
"CRMS0390-V47","2006","Intermediate","Terrebonne",
"CRMS0390-V49","2006","Intermediate","Terrebonne",
"CRMS0390-V56","2006","Intermediate","Terrebonne",
"CRMS0390-V63","2006","Brackish","Terrebonne",
"CRMS0390-V64","2006","Brackish","Terrebonne",
"CRMS0390-V71","2006","Intermediate","Terrebonne",
"CRMS0392-V09","2006","Intermediate","Terrebonne",
"CRMS0392-V20","2006","Intermediate","Terrebonne",
"CRMS0392-V25","2006","Intermediate","Terrebonne",
"CRMS0392-V26","2006","Brackish","Terrebonne",
"CRMS0392-V29","2006","Intermediate","Terrebonne",
"CRMS0392-V31","2006","Intermediate","Terrebonne",
"CRMS0392-V61","2006","Intermediate","Terrebonne",
"CRMS0392-V64","2006","Intermediate","Terrebonne",
"CRMS0392-V78","2006","Intermediate","Terrebonne",
"CRMS0394-V01","2006","Brackish","Terrebonne",
"CRMS0394-V04","2006","Intermediate","Terrebonne",
"CRMS0394-V11","2006","Intermediate","Terrebonne",
"CRMS0394-V12","2006","Intermediate","Terrebonne",
"CRMS0394-V13","2006","Brackish","Terrebonne",
"CRMS0394-V14","2006","Intermediate","Terrebonne",
"CRMS0394-V18","2006","Brackish","Terrebonne",
"CRMS0394-V19","2006","Intermediate","Terrebonne",
"CRMS0394-V22","2006","Intermediate","Terrebonne",
"CRMS0394-V35","2006","Intermediate","Terrebonne",
"CRMS0395-V07","2006","Brackish","Terrebonne",
"CRMS0395-V08","2006","Brackish","Terrebonne",
"CRMS0395-V09","2006","Intermediate","Terrebonne",
"CRMS0395-V16","2006","Brackish","Terrebonne",
"CRMS0395-V66","2006","Brackish","Terrebonne",
"CRMS0395-V71","2006","Brackish","Terrebonne",
"CRMS0395-V74","2006","Brackish","Terrebonne",
"CRMS0395-V78","2006","Intermediate","Terrebonne",
"CRMS0395-V79","2006","Intermediate","Terrebonne",
"CRMS0395-V81","2006","Brackish","Terrebonne",
"CRMS0396-V23","2006","Brackish","Terrebonne",
"CRMS0396-V24","2006","Saline","Terrebonne",
"CRMS0396-V31","2006","Brackish","Terrebonne",
"CRMS0396-V34","2006","Brackish","Terrebonne",
"CRMS0396-V39","2006","Brackish","Terrebonne",
"CRMS0396-V49","2006","Brackish","Terrebonne",
"CRMS0396-V58","2006","Brackish","Terrebonne",
"CRMS0396-V66","2006","Brackish","Terrebonne",
"CRMS0396-V70","2006","Brackish","Terrebonne",
"CRMS0396-V77","2006","Brackish","Terrebonne",
"CRMS0397-V06","2006","Brackish","Terrebonne",
"CRMS0397-V08","2006","Saline","Terrebonne",
"CRMS0397-V09","2006","Saline","Terrebonne",
"CRMS0397-V15","2006","Saline","Terrebonne",
"CRMS0397-V34","2006","Brackish","Terrebonne",
"CRMS0397-V35","2006","Brackish","Terrebonne",
"CRMS0397-V48","2006","Saline","Terrebonne",
"CRMS0397-V50","2006","Saline","Terrebonne",
"CRMS0397-V63","2006","Brackish","Terrebonne",
"CRMS0397-V64","2006","Brackish","Terrebonne",
"CRMS0398-V03","2006","Intermediate","Terrebonne",
"CRMS0398-V08","2006","Intermediate","Terrebonne",
"CRMS0398-V12","2006","Intermediate","Terrebonne",
"CRMS0398-V26","2006","Intermediate","Terrebonne",
"CRMS0398-V34","2006","Intermediate","Terrebonne",
"CRMS0398-V38","2006","Intermediate","Terrebonne",
"CRMS0398-V43","2006","Intermediate","Terrebonne",
"CRMS0398-V49","2006","Intermediate","Terrebonne",
"CRMS0398-V60","2006","Intermediate","Terrebonne",
"CRMS0398-V63","2006","Intermediate","Terrebonne",
"CRMS0399-V02","2006","Intermediate","Terrebonne",
"CRMS0399-V03","2006","Intermediate","Terrebonne",
"CRMS0399-V07","2006","Intermediate","Terrebonne",
"CRMS0399-V09","2006","Intermediate","Terrebonne",
"CRMS0399-V22","2006","Intermediate","Terrebonne",
"CRMS0399-V23","2006","Intermediate","Terrebonne",
"CRMS0399-V29","2006","Intermediate","Terrebonne",
"CRMS0399-V30","2006","Intermediate","Terrebonne",
"CRMS0399-V72","2006","Intermediate","Terrebonne",
"CRMS0399-V80","2006","Intermediate","Terrebonne",
"CRMS0400-V05","2006","Intermediate","Terrebonne",
"CRMS0400-V07","2006","Intermediate","Terrebonne",
"CRMS0400-V08","2006","Intermediate","Terrebonne",
"CRMS0400-V11","2006","Intermediate","Terrebonne",
"CRMS0400-V16","2006","Intermediate","Terrebonne",
"CRMS0400-V17","2006","Intermediate","Terrebonne",
"CRMS0400-V28","2006","Intermediate","Terrebonne",
"CRMS0400-V32","2006","Intermediate","Terrebonne",
"CRMS0400-V36","2006","Intermediate","Terrebonne",
"CRMS0400-V52","2006","Intermediate","Terrebonne",
"CRMS0416-V04","2006","Intermediate","Terrebonne",
"CRMS0416-V15","2006","Intermediate","Terrebonne",
"CRMS0416-V17","2006","Saline","Terrebonne",
"CRMS0416-V22","2006","Saline","Terrebonne",
"CRMS0416-V26","2006","Brackish","Terrebonne",
"CRMS0416-V27","2006","Fresh","Terrebonne",
"CRMS0416-V33","2006","Intermediate","Terrebonne",
"CRMS0416-V39","2006","Intermediate","Terrebonne",
"CRMS0416-V67","2006","Fresh","Terrebonne",
"CRMS0416-V69","2006","Fresh","Terrebonne",
"CRMS0421-V12","2006","Saline","Terrebonne",
"CRMS0421-V39","2006","Saline","Terrebonne",
"CRMS0421-V50","2006","Saline","Terrebonne",
"CRMS0421-V67","2006","Saline","Terrebonne",
"CRMS0421-V72","2006","Saline","Terrebonne",
"CRMS0421-V75","2006","Saline","Terrebonne",
"CRMS0421-V76","2006","Saline","Terrebonne",
"CRMS0421-V77","2006","Saline","Terrebonne",
"CRMS0421-V80","2006","Saline","Terrebonne",
"CRMS0421-V85","2006","Saline","Terrebonne",
"CRMS0434-V01","2006","Saline","Terrebonne",
"CRMS0434-V02","2006","Brackish","Terrebonne",
"CRMS0434-V05","2006","Saline","Terrebonne",
"CRMS0434-V10","2006","Saline","Terrebonne",
"CRMS0434-V48","2006","Saline","Terrebonne",
"CRMS0434-V49","2006","Saline","Terrebonne",
"CRMS0434-V52","2006","Brackish","Terrebonne",
"CRMS0434-V60","2006","Brackish","Terrebonne",
"CRMS0434-V64","2006","Saline","Terrebonne",
"CRMS0434-V83","2006","Saline","Terrebonne",
"CRMS0461-V03","2006","Fresh","Atchafalaya",
"CRMS0461-V04","2006","Fresh","Atchafalaya",
"CRMS0461-V07","2006","Fresh","Atchafalaya",
"CRMS0461-V15","2006","Fresh","Atchafalaya",
"CRMS0461-V28","2006","Fresh","Atchafalaya",
"CRMS0461-V31","2006","Fresh","Atchafalaya",
"CRMS0461-V60","2006","Fresh","Atchafalaya",
"CRMS0461-V65","2006","Fresh","Atchafalaya",
"CRMS0461-V71","2006","Fresh","Atchafalaya",
"CRMS0461-V84","2006","Intermediate","Atchafalaya",
"CRMS0463-V06","2006","Fresh","Atchafalaya",
"CRMS0463-V07","2006","Fresh","Atchafalaya",
"CRMS0463-V12","2006","Fresh","Atchafalaya",
"CRMS0463-V27","2006","Fresh","Atchafalaya",
"CRMS0463-V28","2006","Fresh","Atchafalaya",
"CRMS0463-V33","2006","Fresh","Atchafalaya",
"CRMS0463-V34","2006","Fresh","Atchafalaya",
"CRMS0463-V37","2006","Fresh","Atchafalaya",
"CRMS0463-V80","2006","Fresh","Atchafalaya",
"CRMS0463-V83","2006","Fresh","Atchafalaya",
"CRMS0464-V15","2006","Fresh","Atchafalaya",
"CRMS0464-V30","2006","Fresh","Atchafalaya",
"CRMS0464-V36","2006","Fresh","Atchafalaya",
"CRMS0464-V37","2006","Fresh","Atchafalaya",
"CRMS0464-V40","2006","Fresh","Atchafalaya",
"CRMS0464-V51","2006","Fresh","Atchafalaya",
"CRMS0464-V54","2006","Fresh","Atchafalaya",
"CRMS0464-V57","2006","Fresh","Atchafalaya",
"CRMS0464-V74","2006","Fresh","Atchafalaya",
"CRMS0464-V75","2006","Fresh","Atchafalaya",
"CRMS0465-V06","2006","Fresh","Atchafalaya",
"CRMS0465-V09","2006","Fresh","Atchafalaya",
"CRMS0465-V10","2006","Fresh","Atchafalaya",
"CRMS0465-V11","2006","Fresh","Atchafalaya",
"CRMS0465-V17","2006","Fresh","Atchafalaya",
"CRMS0465-V33","2006","Fresh","Atchafalaya",
"CRMS0465-V41","2006","Fresh","Atchafalaya",
"CRMS0465-V42","2006","Fresh","Atchafalaya",
"CRMS0465-V46","2006","Fresh","Atchafalaya",
"CRMS0465-V59","2006","Fresh","Atchafalaya",
"CRMS0484-V11","2006","Fresh","Atchafalaya",
"CRMS0484-V20","2006","Fresh","Atchafalaya",
"CRMS0484-V22","2006","Fresh","Atchafalaya",
"CRMS0484-V24","2006","Fresh","Atchafalaya",
"CRMS0484-V28","2006","Fresh","Atchafalaya",
"CRMS0484-V29","2006","Fresh","Atchafalaya",
"CRMS0484-V31","2006","Fresh","Atchafalaya",
"CRMS0484-V34","2006","Fresh","Atchafalaya",
"CRMS0484-V51","2006","Fresh","Atchafalaya",
"CRMS0484-V54","2006","Fresh","Atchafalaya",
"CRMS0488-V01","2006","Fresh","Teche/Vermilion",
"CRMS0488-V13","2006","Fresh","Teche/Vermilion",
"CRMS0488-V22","2006","Fresh","Teche/Vermilion",
"CRMS0488-V61","2006","Fresh","Teche/Vermilion",
"CRMS0488-V65","2006","Intermediate","Teche/Vermilion",
"CRMS0488-V68","2006","Intermediate","Teche/Vermilion",
"CRMS0488-V74","2006","Intermediate","Teche/Vermilion",
"CRMS0488-V77","2006","Fresh","Teche/Vermilion",
"CRMS0488-V81","2006","Intermediate","Teche/Vermilion",
"CRMS0488-V82","2006","Intermediate","Teche/Vermilion",
"CRMS0489-V16","2006","Fresh","Teche/Vermilion",
"CRMS0489-V20","2006","Fresh","Teche/Vermilion",
"CRMS0489-V23","2006","Fresh","Teche/Vermilion",
"CRMS0489-V26","2006","Fresh","Teche/Vermilion",
